,Mean Coeff,σ Coeff
L_PSL_ROI-L_LBelt_ROI,-0.008547210835364088,0.017051649358779605
R_9p_ROI-R_FOP4_ROI,-0.008538046639148188,0.021580946096889906
L_TGd_ROI-L_TPOJ1_ROI,0.00852757738217395,0.019530972060854582
L_p32pr_ROI-L_STSda_ROI,0.008515601178781413,0.009382279695522218
L_a24pr_ROI-L_PGs_ROI,0.008508987978932087,0.015404453601451077
R_TGd_ROI-L_V3B_ROI,-0.008496490238759462,0.016285409094668673
R_FOP2_ROI-L_TE1m_ROI,0.008486632712498611,0.011477393692674358
R_6r_ROI-R_OFC_ROI,-0.00847168303180985,0.014468704778152458
R_a9-46v_ROI-L_55b_ROI,-0.0084407792982817,0.02041228172452426
L_47s_ROI-L_43_ROI,0.008430009828173175,0.010382468061495074
R_PFcm_ROI-L_RI_ROI,0.008415232083894376,0.009092599594888078
R_7PC_ROI-L_PFop_ROI,0.00839563258428975,0.007612453526026089
L_STV_ROI-L_a32pr_ROI,-0.00836508134087605,0.013836253271866623
R_EC_ROI-L_FOP3_ROI,-0.008343920105526776,0.014665977933540684
L_p32pr_ROI-L_9-46d_ROI,-0.0083395385744395,0.017189751094067188
R_a47r_ROI-R_AAIC_ROI,0.008336513747337513,0.01481714721528098
R_PI_ROI-L_a47r_ROI,-0.008333949180566975,0.0069726424320491085
L_AAIC_ROI-L_s32_ROI,-0.008321726143485975,0.010604078115016
R_TE1p_ROI-L_PGs_ROI,-0.008304780864763262,0.01191679801002768
R_7PL_ROI-R_TGv_ROI,-0.008261228260133549,0.010401299249644396
R_PSL_ROI-L_TE1m_ROI,0.008242700896127563,0.012470943383956405
R_33pr_ROI-L_24dd_ROI,0.008237853137769261,0.03356419196320634
L_33pr_ROI-L_a9-46v_ROI,-0.008237231360339239,0.013235658503520776
R_45_ROI-R_STSda_ROI,0.008235972503937075,0.01596325404438309
R_p32_ROI-L_PFop_ROI,-0.008234563708686537,0.010288011991296734
R_MI_ROI-R_TE1a_ROI,0.008198566359970388,0.015780323573496225
L_EC_ROI-L_TPOJ2_ROI,0.008194077333648388,0.014082148869627487
L_MIP_ROI-L_p32pr_ROI,0.0081895812728607,0.017570692527646887
R_7PL_ROI-R_EC_ROI,-0.008186024297784087,0.009711295565511325
R_PGs_ROI-R_FOP5_ROI,-0.0081760107785468,0.017536680034251732
R_p32pr_ROI-L_p24pr_ROI,-0.008167003206278037,0.018114613306979936
R_FOP4_ROI-R_PGp_ROI,-0.00815557824565655,0.010940872581751297
R_LIPv_ROI-L_p32pr_ROI,0.008131302849821,0.012043495311009485
R_47m_ROI-R_46_ROI,-0.00812862392636205,0.009318743791925727
R_PoI2_ROI-L_p24pr_ROI,-0.008128421089767463,0.009779362517986284
L_V3B_ROI-L_6v_ROI,0.008102691549521089,0.019481540069523698
R_MI_ROI-L_a24pr_ROI,-0.008090619778558362,0.014648627070516831
R_TE1m_ROI-L_43_ROI,0.008082481225438788,0.01008766008476798
L_43_ROI-L_TGd_ROI,0.008077453037357537,0.013858083507880606
R_FOP2_ROI-L_s32_ROI,0.0080629001970293,0.00883128051588469
L_6v_ROI-L_PHT_ROI,-0.008030428540612363,0.008360798352899108
L_24dv_ROI-L_43_ROI,0.007991335204688862,0.010800921983940757
R_p9-46v_ROI-R_MI_ROI,-0.007981905977476776,0.015458467088642349
R_LIPv_ROI-L_3a_ROI,0.007978323862263614,0.009369836954654095
L_6d_ROI-L_6v_ROI,-0.007960252226484112,0.017568216856391462
R_STSda_ROI-R_s32_ROI,-0.007959276994996,0.012727578584745231
R_TGv_ROI-L_47m_ROI,-0.007957987549603687,0.018586073180698597
R_PGi_ROI-R_p10p_ROI,-0.007955484099271312,0.011299676447716275
R_9p_ROI-R_AVI_ROI,-0.007909054270896138,0.00887224222110695
R_p32_ROI-L_s32_ROI,0.007894960868403612,0.011751225382827702
R_33pr_ROI-L_PFcm_ROI,0.007882300194181862,0.017578404888435185
L_a24pr_ROI-L_9-46d_ROI,-0.007792990757147825,0.009122269848536778
L_LO1_ROI-L_a32pr_ROI,-0.007762939650910775,0.013347728891719835
R_47m_ROI-R_PFcm_ROI,-0.00772927828186565,0.01567293212925961
R_PFt_ROI-L_PF_ROI,-0.007725615020057924,0.01206201549509807
L_p32pr_ROI-L_46_ROI,-0.007722750315316236,0.00849791886674156
R_v23ab_ROI-L_MI_ROI,0.007722701384785762,0.01976792116963679
L_p32pr_ROI-L_EC_ROI,-0.007695264054963424,0.02677172848440556
L_V3B_ROI-L_TGd_ROI,0.007679742565140125,0.012399374096432283
R_p32_ROI-R_PGi_ROI,-0.007675005141752888,0.01646098520426537
R_45_ROI-L_a32pr_ROI,0.007626708143371137,0.009834090018944776
R_RSC_ROI-L_TGd_ROI,0.007623394422940213,0.009904408435414196
R_V1_ROI-R_a47r_ROI,0.007621779049864063,0.011375553393580859
R_45_ROI-R_46_ROI,-0.00759504275522945,0.010726913676367897
L_RI_ROI-L_PFcm_ROI,-0.007591616947981137,0.013553481846084061
R_a47r_ROI-R_DVT_ROI,0.00755651896393825,0.013043848709864792
R_MI_ROI-R_TGd_ROI,0.0075517804757867,0.012998864034474268
L_47m_ROI-L_47l_ROI,0.0075501117265111,0.008197953825089685
L_6v_ROI-L_8Av_ROI,-0.00754543780067505,0.0152813377628662
L_FOP4_ROI-L_PGi_ROI,-0.0075408351270804495,0.010947043025367083
R_a47r_ROI-R_FOP2_ROI,0.007532656531678887,0.013866716980935563
R_STSva_ROI-L_p24pr_ROI,-0.007513700964304525,0.01110711271648549
L_33pr_ROI-L_9m_ROI,-0.007505690607308662,0.012612405029443344
L_LO1_ROI-L_47s_ROI,0.007487118709962388,0.009364156429617236
R_TA2_ROI-L_TGd_ROI,-0.007460866427415225,0.012096585661311434
R_24dv_ROI-L_p24pr_ROI,-0.00746082924496805,0.017133967765314652
R_PFcm_ROI-L_TE1m_ROI,0.007456658571068912,0.01229324551800172
L_7AL_ROI-L_a24pr_ROI,-0.007421109538967888,0.008170784305969191
R_STSvp_ROI-L_FOP5_ROI,-0.0074181061341148866,0.012914706532296144
R_Ig_ROI-R_FOP5_ROI,0.007394677078279574,0.013913382934872974
L_7m_ROI-L_a32pr_ROI,-0.00738784520751345,0.014805103441984787
R_Ig_ROI-L_TGd_ROI,-0.007384863054409038,0.013647163029782406
R_47m_ROI-R_s32_ROI,-0.007382408152633675,0.012814682305720453
R_DVT_ROI-L_s32_ROI,0.007372856656462637,0.00950815456035499
R_23c_ROI-AMYGDALA_LEFT,-0.0073728158176078005,0.011849893096936638
R_47l_ROI-R_STSvp_ROI,0.007358721513589126,0.016472895661887147
R_EC_ROI-L_6v_ROI,-0.007352798140280975,0.012163002283227099
R_8BM_ROI-R_a10p_ROI,-0.0073374246326220385,0.009722444123333793
R_EC_ROI-L_5L_ROI,0.007336950124184849,0.011250234521122227
R_AVI_ROI-R_STSda_ROI,0.0073201899096333,0.011107521931983149
L_RI_ROI-L_PFop_ROI,-0.007297106326494612,0.011387784572856536
R_OFC_ROI-L_A4_ROI,0.007288539151281888,0.011137359607572946
L_25_ROI-L_s32_ROI,0.007260938491872313,0.00880831658065983
R_Ig_ROI-L_AVI_ROI,-0.007258287072405424,0.01096803195407173
L_PEF_ROI-L_47m_ROI,0.0072486718696899745,0.009113981619207888
L_24dd_ROI-L_24dv_ROI,-0.007245733234527787,0.013214523287750593
L_A5_ROI-L_TGd_ROI,0.007239940883393012,0.01696459397447249
R_10v_ROI-L_a24pr_ROI,-0.007227615311809763,0.01401551021504791
L_V3B_ROI-L_MIP_ROI,-0.0071781850278081994,0.015840684503034802
R_STSvp_ROI-R_FOP5_ROI,0.007177026590876025,0.01113102574267991
R_45_ROI-L_PFop_ROI,0.0071750047479147375,0.01424138784223188
L_47m_ROI-BRAIN_STEM,0.007167391142342387,0.011900876309821376
R_p47r_ROI-L_s32_ROI,0.0071502452195726625,0.009741537248852223
R_47s_ROI-L_H_ROI,0.0071287108824695244,0.010973797251885579
R_PoI2_ROI-L_TE1m_ROI,0.007127271929200225,0.011806233800144646
R_7PL_ROI-R_2_ROI,0.007119554939482376,0.009561275199434305
R_55b_ROI-L_23d_ROI,0.007105044492261688,0.015051533493996566
L_V3B_ROI-L_a24pr_ROI,0.007099898558554088,0.013428991994363516
R_AVI_ROI-R_TE1a_ROI,0.007096911844306775,0.010835944656529256
R_a47r_ROI-L_p24pr_ROI,-0.007091558046490176,0.011273770375730595
R_FOP1_ROI-L_25_ROI,0.0070560038905096,0.010663102161154937
L_V7_ROI-L_6v_ROI,0.007053311249091938,0.015405231302805866
L_47s_ROI-L_OP1_ROI,0.007052541115305343,0.013407248807580265
R_PeEc_ROI-L_FOP1_ROI,-0.007049250593441925,0.02143646317210804
R_STV_ROI-L_47s_ROI,-0.007045504916238763,0.007670948464118378
R_7PC_ROI-R_FOP2_ROI,-0.007032216980558363,0.010125859986438038
R_EC_ROI-L_s32_ROI,0.007029373865918726,0.014627320747601029
R_AAIC_ROI-L_a47r_ROI,-0.007026434027305988,0.007644175149811674
R_A5_ROI-L_7AL_ROI,0.007017513553939625,0.010720525164646262
R_3a_ROI-L_PoI2_ROI,-0.0070068537620947245,0.011068977552541302
R_p24pr_ROI-L_8C_ROI,-0.006986345590314787,0.012291487827541556
R_9p_ROI-R_47l_ROI,-0.006958193484492388,0.012140580793294147
R_MI_ROI-R_STSvp_ROI,0.006958156795243925,0.014605545070107164
R_TGd_ROI-R_Ig_ROI,0.0069458933917949245,0.014804496241602664
R_PSL_ROI-L_RI_ROI,0.006932139487448175,0.007825846886655635
R_s32_ROI-L_MI_ROI,0.006922837444110036,0.007524289002726712
R_PGi_ROI-R_pOFC_ROI,-0.006917469979227488,0.010974485398017082
R_AVI_ROI-L_a47r_ROI,-0.006907907172116843,0.010587271160785656
L_6v_ROI-L_a47r_ROI,0.006907872592809087,0.008267216220331686
R_STGa_ROI-L_s32_ROI,0.0069054887432523256,0.007968501599247835
L_3b_ROI-L_PEF_ROI,-0.006901148095861212,0.011155803620446677
R_TE1a_ROI-L_45_ROI,-0.00689821511369615,0.008072599740751937
R_PreS_ROI-BRAIN_STEM,-0.0068841393468737,0.014257403994760358
R_FOP3_ROI-R_TPOJ3_ROI,-0.00688412245898485,0.01956780599191396
L_47s_ROI-L_STSda_ROI,0.0068745486540155,0.009672583248618303
L_5L_ROI-L_STSda_ROI,-0.006846285665216738,0.010915675210661007
R_FOP2_ROI-R_PFop_ROI,0.006842950884940588,0.006434784467150727
R_a47r_ROI-L_LIPd_ROI,0.006841817020234975,0.010341418898596194
R_POS2_ROI-R_FOP5_ROI,0.006818140976282187,0.012742487292677218
L_TGd_ROI-L_PGi_ROI,0.006814022905219987,0.013777560676433919
R_46_ROI-R_FOP3_ROI,-0.0068126396706129615,0.009471771521127664
R_STGa_ROI-L_a47r_ROI,-0.006809323316797587,0.007589061010835115
L_7m_ROI-L_PHA2_ROI,0.0068009505689407505,0.01601142543107294
L_6v_ROI-L_FST_ROI,-0.006768994126450987,0.014231918299551692
R_STV_ROI-R_STGa_ROI,0.0067404299192677375,0.01216254886869337
R_STSda_ROI-L_7AL_ROI,0.006729713723211087,0.0114822912212447
R_47s_ROI-L_s32_ROI,0.006714861399483374,0.009303238769410293
L_33pr_ROI-L_TPOJ3_ROI,-0.0066882348972921,0.01292484058864394
R_47l_ROI-R_PGi_ROI,-0.0066833669750955005,0.012296521024266377
L_AAIC_ROI-L_PFop_ROI,0.006678475046514487,0.008580306446349053
R_PFop_ROI-L_TGd_ROI,-0.006660114204009475,0.009459707008493926
R_23c_ROI-L_7PC_ROI,0.00665949557568115,0.011346978478823835
L_V3B_ROI-L_AAIC_ROI,0.006637769729316251,0.012375567149560852
R_25_ROI-L_OP1_ROI,0.006629036054005751,0.011592088049914058
L_LIPd_ROI-L_STSva_ROI,-0.006625871037151088,0.010902984410177662
R_TE2p_ROI-L_PFcm_ROI,-0.00661515218293705,0.009074379620235403
R_IFJa_ROI-R_s32_ROI,-0.006612492186167412,0.009677747546360789
L_45_ROI-L_a47r_ROI,0.006607606663385738,0.008646322574374664
L_a24pr_ROI-L_TPOJ1_ROI,0.006594553971329901,0.01147169709305032
R_TGv_ROI-L_7m_ROI,-0.006584471930609388,0.011111753693095501
R_DVT_ROI-R_FOP5_ROI,0.006579447074783026,0.012944820962631621
R_47l_ROI-R_TE1a_ROI,0.006576647910165875,0.01730642836871955
R_AAIC_ROI-R_PFop_ROI,0.006549177446415512,0.010275645462177789
R_PSL_ROI-R_47m_ROI,-0.0065007581779299006,0.015095192954596095
R_PFt_ROI-L_47s_ROI,-0.006463839556550275,0.01054374324077671
R_TE2p_ROI-L_STV_ROI,-0.0064519459638303625,0.011046046797579567
R_MST_ROI-R_a47r_ROI,0.006450867790382063,0.00979253056538091
L_p24pr_ROI-L_Pir_ROI,0.006440523124099162,0.015047801005886966
L_5L_ROI-L_6r_ROI,-0.00643660431153795,0.011757012448526413
L_9-46d_ROI-L_AVI_ROI,-0.006428240365447525,0.007116530017084569
R_MIP_ROI-L_3a_ROI,0.006414123231138625,0.009558377725386962
R_FOP2_ROI-R_STSda_ROI,0.0064136894330404995,0.009963433208187659
R_25_ROI-L_s32_ROI,-0.006396020518261025,0.007051191832353512
R_7PL_ROI-L_IFJp_ROI,0.006381112858274612,0.009077846771866625
R_AAIC_ROI-L_a32pr_ROI,0.0063694019526808,0.009456954018659893
L_V3B_ROI-L_SCEF_ROI,-0.006363051004320388,0.007820541675236202
R_v23ab_ROI-R_TPOJ3_ROI,-0.0063548694647397,0.013203403210730892
R_7PC_ROI-R_PFop_ROI,-0.006334872413798837,0.011114352349729262
R_AAIC_ROI-L_a24pr_ROI,-0.006324072274047788,0.011011897787655168
R_FOP4_ROI-L_24dv_ROI,0.006318471053705288,0.017199754715893963
R_9-46d_ROI-PUTAMEN_RIGHT,-0.0063034073548734,0.009869197326338583
R_45_ROI-L_LIPd_ROI,0.006280734549116587,0.007474510619114174
R_45_ROI-R_PGs_ROI,-0.0062787003487185505,0.013491131409996502
R_5L_ROI-L_PGs_ROI,0.006253222798636987,0.009591985569394971
R_v23ab_ROI-L_p32pr_ROI,0.0062133285822080254,0.01614238128942547
R_10v_ROI-L_10v_ROI,0.006208206177466962,0.008570244306758772
R_FOP1_ROI-L_a47r_ROI,-0.0062008068746099996,0.009081291098489418
L_LIPd_ROI-L_TE2p_ROI,-0.006178001420624987,0.01209384239032056
R_PSL_ROI-L_TGd_ROI,-0.006174831044238825,0.009774974064293479
R_47l_ROI-R_AAIC_ROI,0.006162294610273712,0.006966514869988476
L_33pr_ROI-L_9-46d_ROI,-0.006151421235086737,0.012137284004968935
L_9a_ROI-L_pOFC_ROI,0.006138494284267025,0.007990985150186994
R_V6_ROI-R_47m_ROI,0.00613690521107995,0.007466417446717193
R_FOP5_ROI-L_s32_ROI,0.0061066087816510125,0.008599241844625667
R_47s_ROI-R_43_ROI,0.0060968500212057256,0.00935607248799421
R_V6_ROI-R_45_ROI,0.00609521725517835,0.009317076454549548
R_OP4_ROI-L_25_ROI,-0.006079237838871375,0.01001575126498997
R_v23ab_ROI-L_24dv_ROI,0.006075767770269438,0.01599477381746676
R_47l_ROI-L_6v_ROI,0.006018087135051174,0.011491870722271176
R_LO1_ROI-R_a47r_ROI,0.006010113230984325,0.009456694374608133
R_10v_ROI-L_PGi_ROI,-0.006006984254219012,0.0058717589240720215
L_47s_ROI-L_FST_ROI,0.006006378817550374,0.011394396678898432
R_TE2p_ROI-L_PFop_ROI,-0.005981289518188338,0.00756740797209664
R_23d_ROI-L_FST_ROI,0.00597771682704505,0.009712458678814727
R_AVI_ROI-R_s32_ROI,-0.005975568355979525,0.008342180132733903
L_SCEF_ROI-L_s32_ROI,-0.005972636036256688,0.00862311794490283
L_5L_ROI-L_MI_ROI,-0.005969918233599551,0.011135736592754979
L_47s_ROI-L_PFt_ROI,0.0059488375454691,0.012071994397684433
L_MST_ROI-L_a32pr_ROI,-0.005945414503161025,0.0075121220036410506
L_55b_ROI-L_31pd_ROI,0.0059348599481067995,0.01881666076727222
L_V3B_ROI-L_33pr_ROI,0.0059265455603773375,0.010560368558693651
L_24dv_ROI-L_STSva_ROI,0.0059204435911603005,0.012145349319140075
R_PFop_ROI-L_AVI_ROI,-0.005903271779643626,0.00798562806010517
R_TE2p_ROI-L_AVI_ROI,-0.005887106004365013,0.01130301244450597
R_55b_ROI-L_AAIC_ROI,-0.0058690221834325745,0.012553649028633556
R_TGv_ROI-L_POS2_ROI,-0.005840872194346924,0.009621303603154068
L_Pir_ROI-L_PFop_ROI,0.00582390340685885,0.007641202145873138
R_TA2_ROI-L_47m_ROI,-0.0058236155677574,0.00740135411095536
L_PGi_ROI-L_a32pr_ROI,-0.00582338938367735,0.009260990148208388
R_OP4_ROI-L_RI_ROI,0.005802009293915363,0.008428987463480381
R_LIPv_ROI-L_2_ROI,0.0057924741469504385,0.010396638689811834
R_PF_ROI-L_TE1m_ROI,0.005783521136850174,0.009651294299185676
L_a47r_ROI-L_STSva_ROI,0.005780289750958883,0.010527542660988046
L_7Pm_ROI-L_p32pr_ROI,0.00575865480936175,0.006757520602492129
R_STSda_ROI-R_FOP5_ROI,0.005755582638630625,0.010024468738626516
R_47m_ROI-L_6v_ROI,0.0057491541228727626,0.009754986766430121
L_SCEF_ROI-L_PGp_ROI,-0.005725884523725763,0.010671436600926454
L_p24pr_ROI-L_8BL_ROI,-0.005721617417405425,0.010560915331339314
R_STSda_ROI-L_AAIC_ROI,-0.005714474001250413,0.009771954529821316
L_10d_ROI-L_47s_ROI,-0.0057057418035197,0.00622327314949244
R_9a_ROI-R_TE2p_ROI,0.0056954109609529124,0.008585466925919617
R_PeEc_ROI-L_24dv_ROI,-0.0056909584802988245,0.008917244552486138
R_PSL_ROI-R_25_ROI,-0.005688137962271526,0.008812977149886964
R_p24pr_ROI-L_IP0_ROI,0.005680019488870425,0.009717192162261126
R_FOP4_ROI-R_TE1a_ROI,0.005673271469523587,0.00926193030015769
R_10v_ROI-L_p32pr_ROI,-0.0056601511613108,0.00818811297592631
L_p32pr_ROI-L_10d_ROI,-0.0056545937989919744,0.007657171740289632
R_Pir_ROI-R_s32_ROI,-0.0056460036743502875,0.0076566390578662324
R_STSda_ROI-L_45_ROI,-0.005637185977684537,0.008554453635537166
R_MI_ROI-L_25_ROI,0.0056305066114025245,0.007787433339421453
R_a47r_ROI-R_PFcm_ROI,-0.0056229779247778874,0.00712133861939119
R_47s_ROI-R_p47r_ROI,0.005621018791436975,0.011760626472486081
L_SCEF_ROI-L_PGi_ROI,-0.005612172543981537,0.009327875358371183
R_7AL_ROI-PALLIDUM_LEFT,-0.005586853312122088,0.008415773773789412
L_33pr_ROI-L_OP1_ROI,0.005577397077158337,0.011656833903208121
L_p32pr_ROI-L_TGd_ROI,0.0055752430762064506,0.0076330133957543695
L_PHT_ROI-L_PHA2_ROI,0.005565328763750775,0.01058006669009704
L_OP1_ROI-L_25_ROI,-0.005562810215775287,0.010839926247123561
L_7m_ROI-L_47s_ROI,0.005540044264307925,0.006499465944059519
L_V3B_ROI-L_25_ROI,-0.005532201157747026,0.008104784486050613
R_PEF_ROI-L_7PL_ROI,0.0055236542384997245,0.009493045062682507
R_MIP_ROI-L_24dv_ROI,0.005520678970673588,0.007900986572994935
R_10v_ROI-L_3a_ROI,-0.0055194577695481875,0.008871762115027527
R_47l_ROI-R_s32_ROI,-0.005513640715473175,0.0076480657631772635
R_PEF_ROI-L_47s_ROI,-0.005504468177947638,0.010739834596622084
L_MT_ROI-L_PHA2_ROI,0.005495721814570788,0.01122247517490364
L_V7_ROI-L_p32pr_ROI,0.00549257963656965,0.009179110273036792
R_TF_ROI-R_Ig_ROI,0.005474233669112575,0.00959417814168366
L_PSL_ROI-L_AVI_ROI,-0.00546815804187295,0.00858949049317051
R_Pir_ROI-L_p32pr_ROI,-0.005467084400139462,0.007676562215302966
L_STV_ROI-L_RI_ROI,-0.005447541107121063,0.005392297986178055
R_a47r_ROI-L_s32_ROI,0.0054457147855018,0.0082856516802534
R_FOP1_ROI-L_TE1m_ROI,0.005445362976026975,0.007607781696968911
R_s32_ROI-R_p47r_ROI,-0.005424630743897913,0.00833274564493559
L_5L_ROI-L_a24pr_ROI,-0.005411627997831563,0.00883861090162358
R_AVI_ROI-R_DVT_ROI,0.005407244540338475,0.012055065960654301
R_OFC_ROI-L_PHT_ROI,0.005406967881117737,0.008050586911148922
L_V3B_ROI-L_Pir_ROI,0.005400662753895975,0.009914435621026067
R_PFop_ROI-L_47m_ROI,-0.005374025322973425,0.009312659516000788
L_a24pr_ROI-L_IP0_ROI,0.005374017955931424,0.007830157924820868
R_9-46d_ROI-R_Pir_ROI,-0.005368627144555591,0.008439712139763762
R_7PL_ROI-L_AAIC_ROI,0.005351986304351325,0.00919663886303858
R_i6-8_ROI-R_OP4_ROI,-0.00532336280063405,0.008385494103156243
R_FOP4_ROI-L_PHA2_ROI,-0.0053169924792338,0.017306102568279243
R_STSda_ROI-R_25_ROI,-0.0053025234053702625,0.008390819402338679
R_PEF_ROI-R_TE2p_ROI,0.005301604563675475,0.01880727663684001
R_46_ROI-R_FOP1_ROI,-0.005291509631512725,0.007884819481581352
R_10d_ROI-L_a24pr_ROI,-0.005289142565638387,0.009684891374417012
R_Ig_ROI-L_FOP5_ROI,-0.0052840868117681504,0.008144752793716827
R_PeEc_ROI-R_PGi_ROI,0.005284063170144838,0.010575134734571263
R_PF_ROI-L_47s_ROI,0.0052830772069665,0.024250328016100282
R_TGd_ROI-L_A5_ROI,-0.005273644571293862,0.008437998397872128
R_PEF_ROI-L_TGd_ROI,-0.005258574934814038,0.012798709949203589
R_5L_ROI-L_9-46d_ROI,-0.00525272403075395,0.006808003150612029
R_25_ROI-L_OP4_ROI,-0.0052420148495411,0.009407513085762492
R_TGd_ROI-L_TE1m_ROI,0.005239879318852563,0.005982360144481828
L_MI_ROI-L_STSvp_ROI,0.005230925079575613,0.010335499888947984
R_IFJp_ROI-L_24dv_ROI,0.005222377399403675,0.007415031251353326
R_PFop_ROI-R_pOFC_ROI,-0.00520661822915575,0.009718272190196038
R_a9-46v_ROI-R_OFC_ROI,-0.005201432309661412,0.008023622325842637
R_Ig_ROI-L_s32_ROI,0.005188219238641225,0.007261331289396843
R_47s_ROI-L_TPOJ1_ROI,-0.005187095692150025,0.011030669824915369
R_a47r_ROI-L_TGd_ROI,-0.005178157862450112,0.012391038548324997
L_PF_ROI-PALLIDUM_RIGHT,0.0051741065807414,0.008545262117613854
R_PSL_ROI-L_47s_ROI,-0.00517043988329625,0.008980139739932865
R_FOP5_ROI-L_25_ROI,-0.005167007907003713,0.022272100003022845
R_6r_ROI-L_a32pr_ROI,0.0051471301012008756,0.006013704758729681
R_a47r_ROI-L_47s_ROI,-0.005130310257671113,0.008225043877463745
R_TPOJ3_ROI-L_47m_ROI,-0.0051252642333599625,0.01026604866798796
L_7Pm_ROI-L_3a_ROI,0.005123019866160425,0.008100372138850216
L_24dv_ROI-L_10d_ROI,-0.005119735818181337,0.008658844398892885
R_A5_ROI-L_47m_ROI,-0.005115879713453963,0.008162551865933176
R_POS2_ROI-R_IFSa_ROI,0.005113572038229238,0.009140628396563098
R_7AL_ROI-R_25_ROI,0.005094676564299112,0.0075314477020933576
R_PFcm_ROI-L_TGd_ROI,-0.005076377540632174,0.008631918368912632
R_RSC_ROI-R_s32_ROI,0.005023473822219238,0.014394851752231137
R_s32_ROI-AMYGDALA_RIGHT,-0.005022577782178125,0.009442834900470903
R_PFcm_ROI-L_47l_ROI,-0.005011885922839488,0.0085739362401471
R_FOP5_ROI-L_a47r_ROI,-0.005010498928176838,0.008348913089148709
R_TE2p_ROI-L_s32_ROI,0.0050064705750241375,0.008737860233949355
L_PGi_ROI-L_TE1m_ROI,-0.0049896654046945,0.01017029214038966
R_a47r_ROI-L_p32pr_ROI,-0.004980199984926825,0.009529734014833648
L_9a_ROI-L_47s_ROI,-0.004971496252752438,0.006937742262848666
R_44_ROI-L_TE1m_ROI,0.004969777207751525,0.007141673640643359
R_pOFC_ROI-L_PFop_ROI,0.00495698830421845,0.007206390229787473
R_a47r_ROI-L_25_ROI,-0.0049463447761612855,0.026198608602210533
R_9p_ROI-R_a47r_ROI,-0.004945227798467762,0.009967101062290767
R_VIP_ROI-PALLIDUM_LEFT,-0.00493910158786655,0.007889379922153534
R_43_ROI-R_FOP5_ROI,0.004924171909369263,0.007412595823195676
L_24dd_ROI-L_s32_ROI,-0.004922585689204501,0.00804714597383691
R_OFC_ROI-R_p10p_ROI,-0.004920888035261163,0.00708181624550798
R_AVI_ROI-L_s32_ROI,0.0049178261543175,0.006911016239788944
R_FOP4_ROI-R_TPOJ3_ROI,-0.004915372112343362,0.013036751833019363
L_PFop_ROI-L_pOFC_ROI,-0.004894141126222662,0.00755179290917476
R_11l_ROI-R_TPOJ1_ROI,0.004886919224272612,0.009793449316621296
L_24dv_ROI-L_46_ROI,-0.0048833149599188126,0.006091013011107251
R_Pir_ROI-R_PeEc_ROI,0.004867171487397325,0.0054014092111155316
R_43_ROI-L_PeEc_ROI,-0.004865783768122264,0.008182275252963087
L_47s_ROI-L_TGd_ROI,0.004861939505215688,0.012181068949625645
R_PGi_ROI-L_47m_ROI,-0.0048597420662338745,0.010242164482629502
R_6v_ROI-L_47s_ROI,-0.004855646277852375,0.00827121660023327
R_47m_ROI-R_DVT_ROI,0.0048530761894501374,0.007991269424863359
L_47m_ROI-L_TPOJ1_ROI,0.0048507909189864,0.008451346439787318
L_p24pr_ROI-L_OFC_ROI,-0.00484480848585025,0.00612991884399647
R_STV_ROI-R_25_ROI,-0.0048430972010854376,0.0073861151326104785
R_Pir_ROI-L_25_ROI,0.004834945853021763,0.007274248971603757
R_13l_ROI-L_10v_ROI,-0.0048301165722554,0.009010367708651887
R_PFcm_ROI-R_PoI2_ROI,0.004827883483739875,0.011205767200408622
R_STSda_ROI-L_FOP4_ROI,-0.004804661497468663,0.00663379473719289
L_p32pr_ROI-L_FOP5_ROI,0.0048012417514721505,0.009456711062647985
R_STSvp_ROI-L_TGd_ROI,-0.004790256398948862,0.008327609435402351
R_PSL_ROI-L_45_ROI,-0.004788691080475275,0.007510997723427593
R_1_ROI-R_VMV3_ROI,0.004784365878790337,0.01254072184437705
L_PFt_ROI-L_PHA2_ROI,-0.004783782267927937,0.0072483367191994285
R_47s_ROI-L_PGi_ROI,-0.004780710367200175,0.009235064723256796
R_46_ROI-R_a9-46v_ROI,-0.0047758505567561125,0.011046301595402382
R_47l_ROI-R_46_ROI,-0.004764729771808425,0.00546533354867893
R_V3CD_ROI-L_EC_ROI,-0.004763985541710588,0.008032406621039349
R_FOP4_ROI-L_25_ROI,0.004732898695639537,0.006602769698686031
R_47m_ROI-R_43_ROI,0.004732555772507949,0.007663119894676407
L_MST_ROI-L_24dv_ROI,-0.004720357975128825,0.006061644551050625
R_V3A_ROI-R_OFC_ROI,0.004716547994470287,0.005741231162304385
R_s32_ROI-R_PI_ROI,-0.0047116065709435755,0.006942879477776634
R_PoI2_ROI-L_s32_ROI,0.0047111646999257375,0.006671002221665033
L_a24pr_ROI-PALLIDUM_LEFT,-0.00471099138875625,0.010051265378845651
L_H_ROI-L_TPOJ2_ROI,-0.00470345316447025,0.008124864523164712
L_PCV_ROI-L_p32pr_ROI,0.0047010817537064,0.016760980408591593
L_RI_ROI-L_PFt_ROI,-0.004698507302194788,0.006748283884184764
L_EC_ROI-L_TPOJ1_ROI,0.004686292326750574,0.010037087676287164
L_47m_ROI-L_FOP4_ROI,0.004669318401611113,0.006847800603803633
R_47m_ROI-R_9-46d_ROI,-0.0046685154866167,0.006481011578599577
R_2_ROI-L_V6A_ROI,0.004657524711577637,0.007197100781145451
